client_id2,Region,Gender,Race,Ethnicty,comp_score,top20,weights,sim_fp
60f,R05,Male,Black,Non-Hispanic,7.572502985020384,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
065,R07,Male,White,Non-Hispanic,7.560080465021827,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
14e,R05,Female,Asian,Non-Hispanic,7.3901814282264295,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
9f5,R05,Male,White,Non-Hispanic,7.340324672052207,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
93d,R05,Female,White,Non-Hispanic,7.284820912568604,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
687,R05,Male,Black,Non-Hispanic,7.16703787691222,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
794,R05,Female,Black,Non-Hispanic,7.033506484287698,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
f67,R05,Female,White,Non-Hispanic,6.934859563944042,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
c30,R05,Male,Asian,Non-Hispanic,6.879355804460439,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
6b7,R05,Female,White,Non-Hispanic,6.761572768804055,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
92f,R05,Male,White,Non-Hispanic,6.761572768804055,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
018,R05,Male,White,Non-Hispanic,6.473890696352274,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
ab2,R05,Male,White,Non-Hispanic,6.473890696352274,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
b35,R07,Female,Multiple Races,Non-Hispanic,6.35949541904048,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
3dc,R05,Female,White,Non-Hispanic,6.281467785899561,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
b16,R07,Male,White,Non-Hispanic,6.241712383384097,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
410,R05,Male,White,Non-Hispanic,6.068425588244111,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
e4a,R05,Male,White,Non-Hispanic,6.06842558824411,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
331,R05,Male,Black,Non-Hispanic,6.012921828760508,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
1f2,R07,Male,White,Non-Hispanic,5.771708754138362,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
677,R05,Male,White,Non-Hispanic,5.662960480135946,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
39b,R05,Male,White,Non-Hispanic,5.662960480135945,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
e17,R05,Female,White,Non-Hispanic,5.493061443340549,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
257,R05,Male,White,Non-Hispanic,5.2019916125441785,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
763,R05,Female,White,Non-Hispanic,5.2019916125441785,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
0f8,R05,Male,White,Non-Hispanic,4.969813299576001,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
7ef,R05,Female,Black,Hispanic,4.969813299576001,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
a0b,R05,Male,White,Non-Hispanic,4.969813299576001,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
ecb,R05,Male,White,Non-Hispanic,4.969813299576001,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
17a,R05,Female,White,Non-Hispanic,4.941642422609304,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
760,R05,Female,White,Non-Hispanic,4.855418022264206,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
342,R07,Female,White,Non-Hispanic,4.68213122712422,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
c72,R05,Male,White,Non-Hispanic,4.68213122712422,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
645,R05,Female,Black,Non-Hispanic,4.653960350157523,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
249,R05,Female,White,Non-Hispanic,4.623239709296028,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
6fc,R05,Female,Indigenous,Non-Hispanic,4.567735949812425,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
5b3,R05,Male,White,Non-Hispanic,4.564348191467836,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
eae,R05,Female,White,Non-Hispanic,4.508844431984233,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
8c8,R05,Male,Black,Non-Hispanic,4.394449154672439,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
8de,R05,Male,Black,Non-Hispanic,4.276666119016055,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
cda,R05,Male,White,Hispanic,4.276666119016055,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
480,R05,Male,White,Non-Hispanic,4.217774601187863,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
1e0,R05,Female,Asian,Non-Hispanic,4.025351690735149,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
ca5,R05,Male,Black,Non-Hispanic,3.9889840465642745,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
e3c,R05,Female,Black,Non-Hispanic,3.9889840465642745,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
307,R05,Female,Black,Non-Hispanic,3.8712010109078907,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
48f,R05,Male,White,Non-Hispanic,3.3513406254879317,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
c07,R05,Male,White,Non-Hispanic,3.3513406254879317,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
850,R05,Male,Black,Non-Hispanic,3.295836866004329,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
a9b,R05,Male,White,Non-Hispanic,3.1780538303479453,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
edd,R07,Female,White,Non-Hispanic,2.995732273553991,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
574,R07,Female,Black,Non-Hispanic,2.890371757896165,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
fc3,R05,Female,White,Non-Hispanic,2.890371757896165,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
924,R05,Male,White,Non-Hispanic,2.8903717578961645,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
554,R07,Female,White,Non-Hispanic,2.772588722239781,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
969,R07,Male,Black,Non-Hispanic,2.4849066497880004,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
734,R05,Male,Black,Non-Hispanic,2.370511372476206,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
e16,R05,Male,Black,Non-Hispanic,2.0794415416798357,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
498,R05,Male,Black,Non-Hispanic,1.791759469228055,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
4d4,R05,Male,Black,Non-Hispanic,1.791759469228055,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
a4c,R05,Male,Black,Non-Hispanic,1.791759469228055,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
52e,R05,Female,White,Non-Hispanic,0.6931471805599453,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
502,R05,Female,Black,Non-Hispanic,0.5198603854199589,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
6bb,R07,Male,Black,Non-Hispanic,0.5198603854199589,FALSE,0.69|2.08|2.3|2.08|1.1|0|0|1.1|2.2|0|0.69|1.79|1.95|1.61|1.95|1.1|2.2|2.2,9cf781cc
bd4,R05,Female,White,Non-Hispanic,22.900059109410112,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
2c8,R05,Male,Black,Non-Hispanic,21.29062119697601,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
c67,R07,Male,Black,Non-Hispanic,16.713850485509617,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
cd5,R07,Male,White,Non-Hispanic,16.60848996985179,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
d50,R05,Male,White,Non-Hispanic,16.048874181916368,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
6cd,R05,Male,Black,Non-Hispanic,16.02070330494967,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
f68,R07,Male,Black,Non-Hispanic,14.983910180735746,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
5d0,R05,Male,White,Non-Hispanic,14.960571536849626,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
08a,R05,Female,White,Hispanic,14.829759500908487,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
357,R07,Male,White,Hispanic,14.6009689462849,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
b5a,R07,Male,White,Non-Hispanic,14.48929302565649,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
084,R05,Male,White,Non-Hispanic,13.625786696582551,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
87f,R05,Male,Black,Non-Hispanic,13.563967532128366,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
ef1,R05,Male,White,Non-Hispanic,13.563967532128366,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
f67,R05,Female,White,Non-Hispanic,13.485939898987446,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
791,R05,Male,White,Non-Hispanic,13.28931445996134,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
773,R05,Male,Black,Non-Hispanic,13.053141908362376,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
68e,R05,Female,White,Non-Hispanic,12.832339831000358,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
93b,R05,Male,White,Non-Hispanic,12.628540684941484,TRUE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
efc,R07,Female,Black,Non-Hispanic,12.606476923002763,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
249,R05,Female,White,Non-Hispanic,12.524246761288449,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
14e,R05,Female,Asian,Non-Hispanic,12.475664887061624,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
456,R05,Male,Indigenous,Non-Hispanic,12.383333371688552,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
17a,R05,Female,White,Non-Hispanic,12.375365202039376,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
677,R05,Male,White,Non-Hispanic,12.35999472780243,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
342,R07,Female,White,Non-Hispanic,12.331823850835734,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
b53,R05,Male,White,Non-Hispanic,11.808575707071187,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
c30,R05,Male,Asian,Non-Hispanic,11.666847547242485,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
b60,R05,Male,Black,Non-Hispanic,11.549064511586101,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
018,R05,Male,White,Non-Hispanic,11.41553311896158,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
39b,R05,Male,White,Non-Hispanic,11.09208988262512,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
f7a,R05,Female,Black,Non-Hispanic,11.053609362057056,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
480,R05,Male,White,Non-Hispanic,11.020169364512174,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
94e,R05,Male,Black,Non-Hispanic,10.904707495195588,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
aac,R07,Female,Black,Non-Hispanic,10.889565618513645,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
9f5,R05,Male,White,Non-Hispanic,10.741522053714363,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
4a2,R05,Male,White,Non-Hispanic,10.712076294800266,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
4ed,R05,Male,Black,Non-Hispanic,10.52975473800631,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
b35,R07,Female,Multiple Races,Non-Hispanic,10.477178625148703,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
3fa,R07,Male,Black,Non-Hispanic,10.329949830578222,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
794,R05,Female,Black,Non-Hispanic,10.303891830008716,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
0f8,R05,Male,White,Non-Hispanic,10.293582186407349,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
c72,R05,Male,White,Non-Hispanic,10.280553186122596,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
dbb,R05,Female,Black,Non-Hispanic,10.268130666124037,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
ab2,R05,Male,White,Non-Hispanic,10.188221670749522,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
410,R05,Male,White,Non-Hispanic,10.057409634808385,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
e16,R05,Male,Black,Non-Hispanic,9.836607557446367,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
8d5,R07,Male,Black,Non-Hispanic,9.50599061407714,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
6b7,R05,Female,White,Non-Hispanic,9.246479418592056,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
b16,R07,Male,White,Non-Hispanic,9.237444656938088,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
687,R05,Male,Black,Non-Hispanic,9.194969897739238,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
16b,R05,Female,Black,Non-Hispanic,9.11800885660311,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
60f,R05,Male,Black,Non-Hispanic,9.064157861798101,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
763,R05,Female,White,Non-Hispanic,9.021683102599253,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
93d,R05,Female,White,Non-Hispanic,8.945768345855521,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
d6b,R05,Male,Black,Non-Hispanic,8.84101431048389,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
307,R05,Female,Black,Non-Hispanic,8.789504789631074,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
645,R05,Female,Black,Non-Hispanic,8.748304912379625,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
edd,R07,Female,White,Non-Hispanic,8.737995268778256,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
a0b,R05,Male,White,Non-Hispanic,8.432829845692341,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
e17,R05,Female,White,Non-Hispanic,8.383433201236713,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
332,R07,Male,Black,Non-Hispanic,8.351874565925428,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
3dc,R05,Female,White,Non-Hispanic,7.903934698618414,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
7ef,R05,Female,Black,Hispanic,7.860185057472165,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
065,R07,Male,White,Non-Hispanic,7.5703901086231955,FALSE,1.79|2.08|1.95|2.3|2.2|2.3|2.2|0|1.79|2.2|2.3|1.39|2.3|2.3|1.61|1.95|1.79|2.2,0fa25844
