score_fingerprint,NA,Asian,Black,Multiple Races,Native American,White
-0.289024325087667|0.684397438541055|0.508618482388556|0.661641815677285|-0.829485456459224|0.498306829482317|0.118804668076336|0.761818228755146|-0.247773345094174|0.727122151758522|0.32410252885893|-0.40790937282145|0.718224966432899|0.822202632669359|-0.394989570137113|-0.572932984679937|0.994126825127751|0.539456218946725,3.3970854767481797,3.0864553414285183,2.8864777934405503,3.4602386388617257,3.001958869250181,3.0847626816140474
-0.231413167901337|0.487376851495355|0.776372934225947|0.0739929988048971|-0.409276200924069|-0.715851635206491|0.0453655044548213|0.388591218274087|0.542043454945087|0.955253072548658|-0.597437390126288|-0.329857686534524|-0.432292618323117|-0.516961586195976|0.347352656070143|-0.917609227821231|0.660383700858802|0.719228823203593,0.6322213341132737,0.46992293074727054,0.762408596796363,1.2503252800243596,0.8879850778883943,0.7320322341309994
-0.879484381061047|-0.110792095307261|0.376881746575236|0.540520920883864|0.675623449031264|0.699435660615563|0.508295245934278|0.763891461770982|-0.139573897235096|-0.565947656985372|0.842245460953563|-0.208861063234508|0.50380512047559|0.231811354402453|0.769454566761851|0.861325744073838|-0.635739258490503|0.814372395630926,3.28653993132757,3.5738294744553665,3.2442257020829453,3.8926443707197906,3.778576541133225,3.3096087756256263
-0.057274617254734|-0.0120695643126965|0.178023141343147|0.560419054236263|0.927300813607872|-0.773840199224651|0.31932027824223|-0.32247887738049|0.434950991999358|-0.203460790216923|-0.861584070604295|0.0623733247630298|-0.825670280028135|0.79463013401255|-0.51659813337028|0.928323506843299|0.203430228400975|-0.363611257169396,0.31951484475284814,0.9936320999326805,0.4433195705581629,0.5148244878898064,0.40414845262809346,0.42911291365828247
0.913923318963498|-0.279354239813983|-0.630276288837194|-0.754703135695308|-0.2292540515773|0.827812170609832|-0.473324832972139|-0.757297542411834|-0.685097320470959|-0.329135393258184|0.967162671498954|0.353979693725705|0.517162011004984|0.717672467697412|0.122521709650755|-0.0655431309714913|0.0160000952892005|0.862513273023069,0.3546386154717766,-0.05588121735490858,0.302737135313779,0.24578780756952864,0.1660053501526515,0.27388125260914464
0.860537613742054|-0.632392374798656|-0.276926164515316|-0.517471875529736|0.179024698678404|-0.944628211203963|-0.836852822918445|-0.0317307095974684|-0.126270379405469|0.692144782282412|0.705913700163364|0.122279216069728|-0.462006273679435|0.350463206879795|0.654632971156389|-0.654263876378536|-0.88522776728496|-0.150087173096836,-1.9220759812975303,-2.0463537932063143,-1.3763422823511064,-2.0315854736603796,-2.2578256791923197,-1.41806319404083
-0.608245396520942|0.989067897666246|0.0566417835652828|0.986699147615582|-0.881484559271485|-0.0388690740801394|0.912420007400215|-0.292537393048406|-0.818474680650979|-0.375949824694544|0.0355489393696189|0.372990510426462|-0.777376774232835|0.322819832246751|-0.202273598872125|0.772250219248235|0.279324166476727|-0.27424255060032,0.20028440145542847,0.7291413880884647,0.50692819175439785,0.6448752070777118,0.519876812188886,0.7302071951229271
0.89414189895615|0.776554699521512|0.535558601841331|0.000984305515885353|-0.493398077785969|-0.296742798760533|-0.335014670155942|0.388777314685285|0.658229143824428|-0.0396446734666824|-0.395862531848252|-0.900816768407822|0.0188190522603691|0.484562138095498|0.406522037927061|-0.984065610449761|-0.322858498431742|-0.707904912997037,-0.08499603066593404,0.1819138111236195,0.08806763175245447,-0.7552871101380636,-0.41020093586606277,0.13503157304405097
0.932624102570117|-0.625497641507536|-0.603189579676837|0.849411266390234|0.669837307650596|0.979451694060117|0.820378214120865|-0.946914765052497|-0.747571414336562|-0.0836170692928135|0.202028510626405|-0.7976666665636|0.685863124206662|-0.575329484883696|-0.185360997449607|0.607239953242242|-0.115877671167254|0.82665321463719,1.7363076761597769,1.342030529056986,1.0364342867582175,1.6704703794947515,1.3680868516598519,1.140540518342012
-0.122334127314389|-0.283058025408536|-0.957103514578193|0.502631736919284|-0.370991905219853|0.143510396126658|0.311206388287246|0.573217726312578|0.452046969439834|-0.313755784183741|0.281769030261785|0.771167580038309|0.977112930733711|0.183325237594545|0.0828388910740614|-0.932329750154167|-0.828556694090366|-0.786902280058712,0.07787010644096884,-0.08208512286655605,-0.06601740379981628,-0.5211133279682447,-0.0789836833331113,0.10290493085566495
-0.304065926466137|-0.230749281123281|0.0843349755741656|-0.949660195503384|0.860529392026365|-0.993687332607806|0.304868733044714|-0.556937969755381|0.889253398403525|-0.162556947208941|0.27747549675405|0.720304758287966|0.554830669891089|-0.377218064852059|-0.641161066479981|-0.745821575634181|-0.841880464460701|0.0276621486991644,-1.1920456483261659,-1.7295695478562265,-1.2291289827803633,-1.0194883779312174,-1.5310214020932715,-1.2396326349899052
-0.982277401257306|-0.0290137990377843|0.91721002664417|0.284293151460588|-0.829863646999002|-0.209845629055053|0.257101711351424|-0.15526014380157|-0.616382325068116|0.102045976556838|0.0321398689411581|0.749933004379272|-0.108671519439667|-0.947725313715637|-0.593414809554815|0.810294817201793|-0.0273879263550043|0.879595840815455,-0.09872457635356117,-0.2277741189580411,0.022455267450789445,0.7195953325058023,0.3575033458570639,0.006929903838698252
-0.387577627785504|-0.35979241412133|0.0186857120133936|0.761893537826836|-0.124859707430005|0.188213542569429|0.228479906450957|0.0117544536478817|-0.775647417642176|0.237640435807407|0.80692108348012|0.932801027782261|-0.737812227103859|-0.265325632877648|0.0739958141930401|-0.780057165771723|-0.704477657098323|0.320403747726232,-0.3534571434138343,-0.32768347157786293,-0.007150374042491153,0.157837909925729,0.10310260928235945,0.19619818929509786
0.41719608521089|0.972885739058256|0.376253003254533|0.436736715957522|0.553061917424202|-0.937925742473453|0.500760247930884|-0.760513889137655|-0.161638615652919|0.415506503544748|-0.276711028069258|0.837615262251347|0.228080667555332|-0.0947540448978543|0.974376861471683|0.0101922070607543|0.556759641505778|-0.993475574534386,2.1489146333071405,1.8794082687236369,2.0690447487346657,1.3437087597635886,1.547376928672505,2.3008253599584005
0.246092047542334|-0.000426290091127157|-0.610435484908521|-0.508668613620102|-0.248421025462449|-0.502722498495132|0.856352149974555|0.355136116966605|-0.571774564217776|0.545030351728201|0.94097905093804|-0.435264722909778|-0.742266494315118|0.363829041365534|-0.0290209385566413|0.0069969343021512|-0.385449437424541|-0.165219214279205,-1.3520352854044178,-1.0899249659695973,-1.018028918883108,-0.7800545621818552,-1.6944402558418612,-0.7757501254704312
0.71688182791695|-0.759168588556349|0.064162366092205|0.821052437182516|0.0169588718563318|0.325289652682841|0.138259178027511|0.0389917572028935|-0.920797291677445|-0.724074698984623|-0.0286537301726639|0.391162890940905|0.868040202651173|-0.163316840305924|0.917390660382807|0.939890753943473|-0.162226762622595|0.698264333419502,2.33007418718189,2.3730915412617226,2.1803393194262215,2.170825285386915,2.4304443185838562,2.1672749093831123
-0.916593337897211|-0.911148781422526|-0.633003612048924|0.0892635094933212|0.431793342810124|0.764867632184178|0.747606167569757|0.636494903825223|-0.416857573203743|-0.457755644805729|0.994997552596033|-0.223058432340622|-0.835463054478168|-0.478642757982016|-0.778147763572633|0.767082216218114|0.402846505399793|0.0202605128288269,-0.4273962420877069,-0.17128252283049125,-0.6991388016975382,0.6461237995885313,-0.1030358841875568,-0.5638510981026817
-0.639115292113274|0.547149793244898|0.935552548617125|0.559180125594139|0.938678841106594|-0.262272556312382|0.175045450683683|-0.442008059937507|-0.972593166865408|-0.14258001698181|0.138555008452386|0.0658044745214283|-0.190469307824969|0.379496927838773|0.232492461334914|-0.769241371657699|0.938786143437028|0.565790086053312,1.6482431098935195,1.3850708484028778,1.5445012994554688,2.122814069983239,1.6317840808459247,1.5679330818397692
0.406214106827974|0.923260176088661|0.753854005131871|-0.51692904997617|-0.334461594931781|-0.877685874234885|-0.591522751841694|0.951825328636914|0.348542896099389|-0.0950330789200962|-0.775229225866497|0.250438744202256|0.410435954108834|0.0416545886546373|-0.464935958385468|0.210380872711539|-0.096608311869204|-0.725652793422341,-0.30657006960827854,0.1518354945039998,-0.06128820480425252,-1.1942592163880665,-0.8533398622258876,-0.07273924628796137
-0.663304305635393|-0.268803071696311|-0.261652414221317|-0.173855231143534|-0.517589503899217|0.81253762030974|-0.29530936293304|0.54806473152712|-0.108873348217458|-0.660022603813559|-0.318166141863912|0.650994994677603|-0.415710231289268|-0.393136437050998|-0.0829085665754974|-0.643503985367715|-0.614087998401374|0.485237039625645,-2.144139411114156,-1.709826465556398,-1.665635056511706,-1.846423017187044,-1.0598897558171303,-1.818665621430595
-0.739628913346678|0.790010645519942|0.627435392700136|0.650635784491897|-0.772207314614207|-0.193793026730418|-0.842576993163675|-0.13129721628502|-0.847849196288735|-0.52115321950987|0.817043842282146|0.25129266967997|-0.143887653015554|-0.822772057261318|0.257614247500896|-0.757172096520662|0.756346079520881|-0.718500111252069,-0.9663382404600269,-1.5358143594736855,-0.9334382373524864,-1.0251436014038822,-1.1231514858392377,-0.9216809453317908
0.376036952715367|0.470113875344396|-0.140287549700588|0.474341292865574|0.012895667925477|0.763010031078011|-0.854465778917074|-0.746660750359297|0.690698615740985|-0.100576653145254|0.26969333877787|-0.0269375778734684|0.579314000438899|-0.507950379513204|-0.942594740074128|0.66875821352005|0.409330929629505|-0.682469034101814,1.2239060904365033,0.7119399374040465,0.5732144091812963,0.27767105197223524,0.6108586770171921,0.6161228752135013
-0.629861258901656|0.738846059888601|0.247154940385371|-0.49579236516729|-0.590263419784606|-0.596338041126728|0.88893913384527|0.282365968916565|0.991384033113718|0.404680890031159|0.108951756265014|0.923843188211322|-0.830814293585718|0.977255070582032|0.0209073666483164|-0.804208455141634|0.439142413437366|0.791344062890857,1.476570695755072,1.7574179866506408,1.9173955964786862,2.693216005557527,2.1207869490220523,2.117249672136154
-0.538905241992325|0.963175947777927|0.343754047062248|-0.212634165305644|-0.657183170784265|0.057541404850781|-0.412565550301224|-0.0665228264406323|-0.977058669086546|-0.281134800519794|0.649509081151336|-0.380126454867423|0.968943331390619|0.499309143051505|0.165322032757103|-0.377324908971786|-0.402378353755921|-0.343832042999566,-0.8495719043654391,-1.2040247364124903,-0.7549928470838091,-1.3668648851569742,-1.3305382472928615,-0.8033899441553171
-0.058475305326283|-0.540716806892306|-0.268167110625654|0.789684480521828|-0.344024978112429|-0.369414822198451|0.254320389591157|-0.739751874003559|-0.0115868374705315|0.846846777480096|0.439274152740836|-0.64123586146161|-0.561807540711015|0.334498000796884|0.442117765545845|0.0145224602892995|0.603080872446299|0.602978505194187,0.6682261989102698,0.185784571742018,0.5326126014020431,1.627784803121661,0.7544941691759353,0.5357167459296951
0.687964095268399|0.606855146121234|-0.451256035361439|-0.142247215844691|-0.438977187499404|-0.542896925937384|-0.440456606447697|0.909142173826694|0.0537671037018299|-0.115970101207495|-0.810106984339654|-0.654018662404269|0.920597386546433|-0.639842379372567|0.83162487577647|0.79071660945192|-0.610008720308542|0.459752556867898,-0.46088095343438906,-0.10898911917271713,-0.059524339997571785,-0.9944829896092415,-0.6081126999808476,-0.28200282477043276
-0.0795120075345039|0.577025327831507|0.57247673207894|0.594049162231386|-0.419204487930983|-0.633080013561994|-0.325562993064523|0.946772138122469|0.638407568447292|0.317122947890311|0.131327547132969|-0.672590733971447|0.89144600648433|0.0623511387966573|0.202414846979082|0.0987748824991286|0.748638718388975|-0.0935396300628781,2.799447930627503,2.4829554261639712,2.4040413771863784,2.6935469057100514,2.169117662582236,2.4530202417047025
0.165803440846503|-0.425057949032634|-0.928703063167632|0.0518955946899951|0.155578097328544|0.699295545462519|0.323292317800224|0.119906203821301|0.448648501653224|-0.875030882656574|-0.83067011134699|0.273322455585003|0.282250855118036|-0.116607191972435|0.860084122978151|-0.815146402921528|-0.791183433029801|-0.133396071847528,-1.051610758015886,-0.7101436947782834,-0.8658218632361645,-1.441141596902162,-0.28499112199060617,-0.9815506829843655
0.89480487536639|-0.281259361188859|-0.712793639395386|0.173231215216219|0.00974819995462894|0.596637391950935|0.481479325797409|0.876080763526261|-0.0999684580601752|0.17136526433751|0.171782705932856|-0.742248038761318|0.129765559919178|-0.710205306299031|-0.630400414112955|0.594187127891928|0.102313085924834|0.14180113421753,0.7909201116999611,1.0375936297234147,0.4026772465289536,0.6784198443560551,0.33816075154269737,0.5990908519800119
0.882791589014232|-0.662161559797823|0.610725957434624|-0.579295823350549|-0.193651481065899|-0.362996000330895|-0.502647494897246|0.274912739638239|-0.891141484025866|-0.652003155089915|0.699948830530047|0.566219131927937|-0.940385808236897|0.337610046379268|0.114172109402716|0.268568620551378|-0.733985283412039|0.183868589345366,-1.4881556228618138,-0.8757414611987769,-0.7979995772824623,-1.1769520906265825,-1.341351804463193,-0.7685787833724901
-0.821097469422966|0.130540387239307|0.942118127364665|0.512646527495235|0.369321360718459|0.520199493505061|0.0871901419013739|-0.287337663117796|-0.0396396121941507|-0.549125880002975|-0.449899652041495|0.309819456655532|0.959775123279542|0.386663797777146|0.410443079657853|-0.348474628292024|-0.961434941738844|0.338574263267219,1.4140275623649359,1.384852996421978,1.3879228841202955,1.104386993823573,1.9164738735416904,1.2788250115298319
-0.185322375968099|-0.595503745600581|-0.405523885041475|0.288990923203528|0.485433633904904|-0.429772151634097|-0.414450582116842|-0.692349566612393|-0.686935979407281|-0.367559001315385|0.872345502953976|-0.0422644494101405|0.655043326318264|-0.262197148986161|-0.192488112021238|0.543069219216704|-0.741575011517853|0.114975984208286,-1.2914458253304475,-1.8445869143120945,-1.3630823991270047,-1.2556850389422227,-1.7647199787975598,-1.489828766973117
-0.0124142854474485|0.270533005706966|-0.649846293963492|-0.12220632052049|0.461949328891933|0.596070088911802|-0.507362315896899|0.796746199484915|0.408744743093848|0.909791950602084|-0.445661101490259|0.0889858370646834|0.750992715824395|0.454234084114432|0.36459163762629|-0.043009702116251|0.307620101608336|-0.713456442113966,1.572476799611468,1.56881631136251,1.2861020530608516,0.3655173361146202,1.2551302646597227,1.2821778934095907
0.104183668270707|-0.643440946936607|0.765794532373548|-0.610140311997384|0.887920413631946|0.89263012772426|0.622523333411664|-0.764789164531976|0.935994836967438|0.440440299455076|0.444109125528485|0.327621206175536|-0.965504778549075|0.541587668471038|-0.855211080983281|-0.788109756540507|0.316655317787081|0.85902008228004,2.168088090023957,2.0462686015758664,1.7907767211694994,3.031827945122495,2.61029719945509,1.995061290522526
